artikel_id,part_number,naam,lange_naam,prijs,prijs_per_eenheid,valuta,beschikbaar,koopbaar,promo,categorie,thumbnail_url,unique_id
4921108,19167-P,BONI zoete aardappelgratin 960g,BONI zoete aardappelgratin 960g,"8,98","9,36",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/28/03/asset-3942803.jpg,3074457345616859186
4704940,31355-P,MCCAIN Airfryer Kroketten 600g,MCCAIN Airfryer Kroketten 600g,"5,09","8,49",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/81/41/asset-3728141.jpg,3074457345616811322
4941373,39893-P,ECOFROST aardappelschijfjes 1kg,ECOFROST aardappelschijfjes 1kg,"2,00","2,00",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/80/58/asset-3998058.jpg,3074457345616868866
4704500,31310-P,BELVIVA pom'pin 600g,BELVIVA pom'pin 600g,"3,49","5,82",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/46/51/asset-3374651.jpg,3074457345616811236
4931622,9663-P,BONI rösti 1kg,BONI rösti 1kg,"2,50","2,50",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/51/59/asset-4025159.jpg,3074457345616863706
4704503,31312-P,BELVIVA mini kroketten 600g,BELVIVA mini kroketten 600g,"4,39","7,32",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/74/98/asset-3697498.jpg,3074457345616811240
3052527,24652-P,"EVERYDAY fijne frieten 2,5kg","EVERYDAY fijne frieten 2,5kg","3,19","1,28",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/51/87/asset-2755187.jpg,3074457345616704112
3052282,25749-P,"EVERYDAY aardappelkroketten 2,5kg","EVERYDAY aardappelkroketten 2,5kg","3,59","1,44",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/35/33/asset-3953533.jpg,3074457345616703900
4380628,24328-P,BONI frieten Airfryer oven 1kg,BONI frieten Airfryer oven 1kg,"1,85","1,85",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/70/46/asset-3637046.jpg,3074457345616769762
4774822,33073-P,BONI Zoete aardappel | Oven 750g,BONI Zoete aardappel | Oven 750g,"4,32","5,76",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/45/24/asset-3714524.jpg,3074457345616826390
3762966,15410-P,BONI BIO frieten oven 1kg,BONI BIO frieten oven 1kg,"4,48","4,48",EUR,Y,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/42/12/asset-2354212.jpg,3074457345616728788
4755983,10908-P,BELVIVA Uglies Gekke frietjes 750g,BELVIVA Uglies Gekke frietjes 750g,"3,55","4,74",EUR,N,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/42/58/asset-3354258.jpg,3074457345616822396
4685435,20074-P,MCCAIN Klassiek | Oven 700g,MCCAIN Klassiek | Oven 700g,"3,99","5,70",EUR,N,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/43/asset-3566543.jpg,3074457345616808684
4253151,21172-P,MCCAIN Tradition Frieten Klassiek 1kg,MCCAIN Tradition Frieten Klassiek 1kg,"3,99","3,99",EUR,N,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/34/24/asset-3853424.jpg,3074457345616751594
4934886,25562-P,BONI aardappelpartjes gekruid 1kg,BONI aardappelpartjes gekruid 1kg,"2,65","2,65",EUR,N,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/19/68/asset-4001968.jpg,3074457345616864368
4933361,21319-P,BONI gratin broccoli 960g,BONI gratin broccoli 960g,"5,98","6,23",EUR,N,true,,"Diepvries > Frietjes, kroketten en aardappelbereidingen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/14/asset-3991314.jpg,3074457345616864126
4292496,2066-P,"IGLO gehakte spinazie roomsaus 1,2kg","IGLO gehakte spinazie roomsaus 1,2kg","2,38","1,99",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/96/35/asset-3559635.jpg,3074457345616756364
4459306,19443-P,IGLO ALPRO spinazie gehakt 750g,IGLO ALPRO spinazie gehakt 750g,"5,58","7,44",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/74/97/asset-3697497.jpg,3074457345616778400
4950671,41230-P,IGLO bladspinazie mozzarella 450g,IGLO bladspinazie mozzarella 450g,"4,99","11,09",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/57/20/asset-4075720.jpg,3074457345616872330
2782582,45787-P,IGLO wortelen tijm-honing 450g,IGLO wortelen tijm-honing 450g,"5,85","13,00",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/59/65/asset-1795965.jpg,3074457345616698408
4250933,17966-P,NISSUI Edamame sojabonen 400g,NISSUI Edamame sojabonen 400g,"6,45","16,13",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/27/08/asset-2082708.jpg,3074457345616697142
30027,30027-P,BONI broccoli in roosjes 1kg,BONI broccoli in roosjes 1kg,"1,99","1,99",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/37/84/asset-3243784.jpg,3074457345616676728
30039,30039-P,"BONI erwten extra fijn 1,5kg","BONI erwten extra fijn 1,5kg","2,50","1,67",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/61/73/asset-3506173.jpg,3074457345616681168
3461993,30699-P,BONI BIO erwten 600g,BONI BIO erwten 600g,"1,69","2,82",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/56/69/asset-2155669.jpg,3074457345616717310
30023,30023-P,BONI bloemkool in roosjes 1kg,BONI bloemkool in roosjes 1kg,"1,14","1,14",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/00/54/asset-3330054.jpg,3074457345616676724
30051,30051-P,"BONI sperziebonen extra fijn 1,5kg","BONI sperziebonen extra fijn 1,5kg","2,48","1,66",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/37/77/asset-3233777.jpg,3074457345616681178
1546028,30042-P,"BONI wortelen schijfjes 1,5kg","BONI wortelen schijfjes 1,5kg","1,93","1,29",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/47/30/asset-3964730.jpg,3074457345616689592
30043,30043-P,"BONI sperziebonen zeer fijn 1,5kg","BONI sperziebonen zeer fijn 1,5kg","2,97","1,98",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/61/12/asset-3496112.jpg,3074457345616681170
30038,30038-P,"BONI bladspinazie in porties 1,5kg","BONI bladspinazie in porties 1,5kg","1,88","1,26",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/41/60/asset-3414160.jpg,3074457345616681166
30065,30065-P,BONI ui ringen gesneden 1kg,BONI ui ringen gesneden 1kg,"2,39","2,39",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/46/00/asset-3794600.jpg,3074457345616679032
1103290,30050-P,BONI knoflook fijngesneden 250g,BONI knoflook fijngesneden 250g,"3,74","14,96",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/38/75/asset-4053875.jpg,3074457345616681468
30044,30044-P,"BONI groenteblokjes 1,5kg","BONI groenteblokjes 1,5kg","2,13","1,42",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/68/21/asset-3206821.jpg,3074457345616681172
1656115,32083-P,BONI pompoen blokjes 1kg,BONI pompoen blokjes 1kg,"2,09","2,09",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/67/52/asset-4046752.jpg,3074457345616689380
3462548,30706-P,BONI BIO prinsessenbonen zeer fijn 600g,BONI BIO prinsessenbonen zeer fijn 600g,"1,95","3,25",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/56/70/asset-2155670.jpg,3074457345616717228
30048,30048-P,"BONI prei gesneden 1,5kg","BONI prei gesneden 1,5kg","2,23","1,49",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/84/97/asset-3438497.jpg,3074457345616681174
1103287,30046-P,BONI ui fijngesneden 250g,BONI ui fijngesneden 250g,"1,98","7,92",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/88/98/asset-3448898.jpg,3074457345616681464
30064,30064-P,BONI groenten minestrone 1kg,BONI groenten minestrone 1kg,"1,67","1,67",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/51/83/asset-3755183.jpg,3074457345616679030
30055,30055-P,BONI groentenreepjes 1kg,BONI groentenreepjes 1kg,"2,19","2,19",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/94/23/asset-3949423.jpg,3074457345616679024
4190734,14660-P,BONI wokmix groenten 1kg,BONI wokmix groenten 1kg,"2,99","2,99",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/90/98/asset-3589098.jpg,3074457345616745184
1775105,33849-P,BONI courgettes in schijfjes 1kg,BONI courgettes in schijfjes 1kg,"2,39","2,39",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/98/14/asset-759814.jpg,3074457345616687538
30058,30058-P,"BONI paprika reepjes 1,5kg","BONI paprika reepjes 1,5kg","5,29","3,53",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/88/01/asset-3378801.jpg,3074457345616679028
4744285,32548-P,BONI PLAN'T Sojabonen 750g,BONI PLAN'T Sojabonen 750g,"4,98","6,64",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/76/41/asset-3677641.jpg,3074457345616820432
1815406,34266-P,BONI champignons schijfjes 1kg,BONI champignons schijfjes 1kg,"2,64","2,64",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/66/67/asset-3276667.jpg,3074457345616692106
30049,30049-P,BONI rode kool met appel 1kg,BONI rode kool met appel 1kg,"2,91","2,91",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/51/82/asset-3755182.jpg,3074457345616681176
2388283,32396-P,BONI groenten mix 1kg,BONI groenten mix 1kg,"3,29","3,29",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/33/00/asset-553300.jpg,3074457345616699042
30034,30034-P,"BONI erwten en jonge wortelen 1,5kg","BONI erwten en jonge wortelen 1,5kg","2,69","1,80",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/92/22/asset-4079222.jpg,3074457345616676732
1103289,30047-P,BONI ui sjalot fijngesneden 250g,BONI ui sjalot fijngesneden 250g,"2,61","10,44",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/44/29/asset-3454429.jpg,3074457345616681466
2456529,26016-P,BONI rode soepmix 1kg,BONI rode soepmix 1kg,"1,67","1,67",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/45/95/asset-3344595.jpg,3074457345616693784
30003,30003-P,"BONI broccoli mix 1,5kg","BONI broccoli mix 1,5kg","4,13","2,76",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/68/19/asset-3206819.jpg,3074457345616676702
3462514,30703-P,BONI BIO broccoli roosjes 600g,BONI BIO broccoli roosjes 600g,"2,21","3,69",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/35/56/asset-2223556.jpg,3074457345616717124
30006,30006-P,"BONI spruiten 1,5kg","BONI spruiten 1,5kg","2,43","1,62",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/84/96/asset-3438496.jpg,3074457345616676706
4775236,1131-P,BONI Ratatouille 1kg,BONI Ratatouille 1kg,"3,99","3,99",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/36/asset-3566536.jpg,3074457345616826410
30068,30068-P,BONI BIO bladspinazie 1kg,BONI BIO bladspinazie 1kg,"2,82","2,82",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/77/24/asset-2137724.jpg,3074457345616679034
30005,30005-P,BONI peterselie fijngesneden 250g,BONI peterselie fijngesneden 250g,"1,95","7,80",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/75/67/asset-4067567.jpg,3074457345616676704
2316226,17932-P,BONI knolselder blokjes 1kg,BONI knolselder blokjes 1kg,"1,92","1,92",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/77/86/asset-3207786.jpg,3074457345616696044
2810377,12654-P,BONI preiwit gesneden 1kg,BONI preiwit gesneden 1kg,"3,58","3,58",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/49/23/asset-3304923.jpg,3074457345616702630
4726061,14053-P,BONI Mediterraanse ovenschotel 1kg,BONI Mediterraanse ovenschotel 1kg,"4,69","4,69",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/23/27/asset-3552327.jpg,3074457345616816188
2456546,26037-P,BONI groene soepmix 1kg,BONI groene soepmix 1kg,"3,79","3,79",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/45/96/asset-3344596.jpg,3074457345616693786
30076,30076-P,BONI groenten chinamix 1kg,BONI groenten chinamix 1kg,"3,69","3,69",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/20/53/asset-552053.jpg,3074457345616679042
30011,30011-P,BONI bladspinazie los diepgevroren 1kg,BONI bladspinazie los diepgevroren 1kg,"1,18","1,18",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/78/23/asset-3467823.jpg,3074457345616676712
4528459,2748-P,BONI Franse groentenmix gekruid 750g,BONI Franse groentenmix gekruid 750g,"3,62","4,83",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/51/84/asset-3755184.jpg,3074457345616790768
30007,30007-P,BONI kervel in porties 1kg,BONI kervel in porties 1kg,"3,95","3,95",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/74/87/asset-3207487.jpg,3074457345616676708
4721008,14177-P,BONI Zoete aardappelbl. groentenmix 1kg,BONI Zoete aardappelbl. groentenmix 1kg,"4,83","4,83",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/88/13/asset-3378813.jpg,3074457345616815414
30024,30024-P,BONI snijbonen gesneden 1kg,BONI snijbonen gesneden 1kg,"2,69","2,69",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/49/21/asset-3304921.jpg,3074457345616676726
30008,30008-P,BONI prei room in porties 1kg,BONI prei room in porties 1kg,"3,09","3,09",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/84/81/asset-3268481.jpg,3074457345616676710
30057,30057-P,BONI boterbonen 1kg,BONI boterbonen 1kg,"2,89","2,89",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/70/59/asset-3317059.jpg,3074457345616679026
30016,30016-P,BONI groenten couscous 1kg,BONI groenten couscous 1kg,"2,65","2,65",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/10/61/asset-2181061.jpg,3074457345616676718
4933987,23404-P,BONI ital. groenten pesto mozzarella 1kg,BONI ital. groenten pesto mozzarella 1kg,"4,95","4,95",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/84/45/asset-4048445.jpg,3074457345616864256
4666668,4529-P,BONI BIO paprika mix bio 600g,BONI BIO paprika mix bio 600g,"3,49","5,82",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/95/89/asset-2949589.jpg,3074457345616805748
2456551,26087-P,BONI gele soepmix 1kg,BONI gele soepmix 1kg,"3,89","3,89",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/08/94/asset-3950894.jpg,3074457345616693788
4190737,14664-P,BONI forestière mix 1kg,BONI forestière mix 1kg,"4,69","4,69",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/27/18/asset-3772718.jpg,3074457345616745186
30020,30020-P,BONI tomaten blokjes 1kg,BONI tomaten blokjes 1kg,"2,96","2,96",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/72/84/asset-3397284.jpg,3074457345616676722
4930130,19440-P,BONI Uienringen 450g,BONI Uienringen 450g,"1,75","3,89",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/03/02/asset-4000302.jpg,3074457345616862764
4931562,8501-P,BONI bakplaatgroenten met feta 750g,BONI bakplaatgroenten met feta 750g,"3,95","5,27",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/47/73/asset-4034773.jpg,3074457345616863690
3866963,42338-P,BONI bloemkoolrijst 1kg,BONI bloemkoolrijst 1kg,"3,79","3,79",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/69/82/asset-1946982.jpg,3074457345616728140
30070,30070-P,BONI BIO 7 soepgroenten 1kg,BONI BIO 7 soepgroenten 1kg,"3,69","3,69",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/10/38/asset-2711038.jpg,3074457345616679036
3462535,30704-P,BONI BIO bloemkoolroosjes 600g,BONI BIO bloemkoolroosjes 600g,"1,89","3,15",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/18/23/asset-2101823.jpg,3074457345616717226
4676986,11710-P,BONI Gember 250g,BONI Gember 250g,"2,69","10,76",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/34/98/asset-3703498.jpg,3074457345616806812
4736563,32276-P,BONI Pastinaak 1kg,BONI Pastinaak 1kg,"2,29","2,29",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/16/85/asset-3361685.jpg,3074457345616819110
30029,30029-P,BONI asperges witte 1kg,BONI asperges witte 1kg,"9,95","9,95",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/70/38/asset-3637038.jpg,3074457345616676730
4707980,31591-P,IGLO Broccoli roomsaus 400g,IGLO Broccoli roomsaus 400g,"4,99","12,48",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/84/asset-3276584.jpg,3074457345616812186
4931548,8376-P,BONI teriyaki groenten 1kg,BONI teriyaki groenten 1kg,"3,95","3,95",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/32/05/asset-4003205.jpg,3074457345616863686
4707947,31590-P,IGLO Bloemkool in roomsaus 400g,IGLO Bloemkool in roomsaus 400g,"5,25","13,13",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/83/asset-3276583.jpg,3074457345616812184
4906364,5128-P,BONI PLAN'T Wellness mix Gr.Meng. 750g,BONI PLAN'T Wellness mix Gr.Meng. 750g,"2,95","3,94",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/76/26/asset-3907626.jpg,3074457345616853662
4528519,3014-P,BONI Mexicaanse groentenmix 750g,BONI Mexicaanse groentenmix 750g,"2,95","3,94",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/48/97/asset-3754897.jpg,3074457345616790772
4879314,39136-P,BONI PLAN'T Garden grain mix 750g,BONI PLAN'T Garden grain mix 750g,"3,49","4,66",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/46/75/asset-3964675.jpg,3074457345616846322
30077,30077-P,BONI schorseneren geschild 1kg,BONI schorseneren geschild 1kg,"3,07","3,07",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/15/99/asset-3391599.jpg,3074457345616679044
4909132,23183-P,BONI PLAN'T MEXICAANSE MIX 750g,BONI PLAN'T MEXICAANSE MIX 750g,"3,75","5,00",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/58/34/asset-3935834.jpg,3074457345616854706
3166746,18294-P,BONI groenten gegrild mix 1kg,BONI groenten gegrild mix 1kg,"3,99","3,99",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/32/53/asset-3463253.jpg,3074457345616709380
3347133,9567-P,BONI zilveruitjes 450g,BONI zilveruitjes 450g,"2,09","4,65",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/98/19/asset-759819.jpg,3074457345616709920
30013,30013-P,EVERYDAY spinazie roomsaus 450g,EVERYDAY spinazie roomsaus 450g,"0,59","1,32",EUR,Y,true,,Diepvries > Diepvriesgroenten,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/39/12/asset-383912.jpg,3074457345616676716
